order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD077952,ID2385138108,2019-05-26,,"[('Universe Note', 1), ('Alcon 10', 1), ('pearTV', 1)]",18710.0,66.72,-37.82364329999999,144.98214199999995,0,18776.72,Autumn,False,1.2416,shipped quickly. battery has 99% health when i got it great luck. i saw some negative reviews receiving poor quality products but the phone i got has worked well for several months without any issues,1.0
ORD009102,ID0846547079,2019-12-24,Nickolson,"[('Universe Note', 1), ('Candle Inferno', 1), ('iStream', 1)]",4030.0,64.78,-37.8201628,144.9686638,0,4094.78,Summer,False,0.1912,norm of use the proseser has lag but for the pice i don't think you can do better and it needs to be rooted bad to get verizon's junk off of it like there music app.,1.0
ORD442935,ID0131102989,2019-11-20,Thompson,"[('Candle Inferno', 1), ('Toshika 750', 1), ('pearTV', 1)]",11060.0,79.45,-37.8145184,144.958323,25,8374.45,Spring,False,1.0108,five stars works very well,
ORD158274,ID0457365625,2019-02-05,Nickolson,"[('iAssist Line', 1), ('Alcon 10', 2), ('Toshika 750', 2)]",28765.0,71.4,-37.8199364,144.9717874,10,25959.9,Summer,True,0.2469,one star waste of money,0.0
ORD167886,ID0664378846,2019-02-09,Nickolson,"[('Olivia x460', 1), ('Toshika 750', 1), ('Candle Inferno', 2)]",,68.17,-37.8204732,144.96631169999995,25,,Summer,False,0.3533,best purchase bought this for my business. it works great. cost effective. best decision will buy more!,1.0
ORD330491,ID0777794267,2019-08-03,Thompson,"[('Candle Inferno', 2), ('Lucent 330S', 2), ('Olivia x460', 2)]",5770.0,76.77,-37.80757620000001,144.95491330000004,5,5558.27,Winter,True,0.8932,perfecto es un móvil increíble me ha dejado satisfthunder.,1.0
ORD075761,ID0777769006,2019-05-19,Thompson,"[('pearTV', 2), ('iAssist Line', 2), ('Toshika 750', 2), ('Alcon 10', 2)]",43610.0,51.06,-37.805919,144.95831840000002,15,37119.56,Autumn,False,1.2426,do not buy!! have only had this phone for 1 month and already it's not working. it shuts itself off all the time.,0.0
ORD495080,ID4716795539,2019-05-16,Thompson,"[('iAssist Line', 2), ('Universe Note', 1)]",7900.0,65.05,-37.8189659,144.9532,25,5990.05,Autumn,False,0.884,five stars is very good phone i like it,1.0
ORD270496,ID4740822066,2019-12-11,Thompson,"[('Alcon 10', 1), ('iStream', 2)]",9250.0,79.36,-37.80362120000001,144.9497577,15,7941.86,Summer,True,1.035,do not buy anything lucentrola they are junk had first phone two days and it died.digico sent another after fighting with lucentrola and this has a battery life issue.im so done with this company,0.0
ORD149026,ID0746918009,2019-04-11,Nickolson,"[('Candle Inferno', 2), ('iStream', 2), ('iAssist Line', 2), ('Thunder line', 2)]",9970.0,68.86,-37.8243679,144.9828821,15,8543.36,Autumn,False,1.3368,easy to order. like it,
ORD454779,ID4544561902,2019-11-09,Nickolson,"[('Olivia x460', 2), ('iAssist Line', 2)]",6900.0,103.71,-37.8112864,144.9730165,10,6313.71,Spring,True,0.8688,"far beyond expectations! the phone came in excellent condition, i can’t believe is not brand new, because it definitely looks and feel like it! battery life and performance far beyond expectations. excellent buy, i would buy from the again anytime! 10/10 i am extremely happy with the phone!",1.0
ORD482368,ID0580160001,2019-09-21,Thompson,"[('Alcon 10', 1), ('Thunder line', 2), ('Candle Inferno', 2), ('Universe Note', 2)]",21070.0,107.27,-37.7994828,144.9368464,10,19070.27,Spring,True,1.7217,"excellent product, set up with ease as well.",1.0
ORD033725,ID0664378464,2019-12-26,Nickolson,"[('Alcon 10', 2), ('Lucent 330S', 2), ('pearTV', 1), ('iAssist Line', 2)]",31120.0,68.54,-37.8201199,144.9669823,0,31188.54,Summer,False,0.2826,"so far so good. the phone is in excellent condition, not a blemish. very pleased. powered up and has been working without a problem for approximately two months.",1.0
ORD160874,ID0301542645,2019-12-06,Thompson,"[('Candle Inferno', 1), ('iAssist Line', 2), ('Alcon 10', 1)]",13830.0,94.84,-37.8197198,144.94862450000005,15,11850.34,Summer,True,0.7962,five stars received with excellent condition.,1.0
ORD423952,ID6167285756,2019-12-14,Thompson,"[('Toshika 750', 2), ('Universe Note', 2)]",15540.0,69.34,-37.81305510000001,144.95136609999997,10,14055.34,Summer,False,0.3803,"the shipping and the delivery very good. i bought it for someone else, so i cann't make a review about it, but as the person told me it's very good.",1.0
ORD380756,ID0287630696,2019-12-31,Thompson,"[('Thunder line', 1), ('Lucent 330S', 2)]",4640.0,74.7,-37.8031615,144.9464644,15,4018.7,Summer,False,1.0601,great phone great phone but is 3gb ram and 32 gb rom.,1.0
ORD348415,ID0634775754,2019-08-12,Thompson,"[('iStream', 1), ('iAssist Line', 2), ('Candle Inferno', 1), ('Toshika 750', 1)]",9350.0,62.58,-37.814798,144.9361659,0,9412.58,Winter,True,0.9876,problemas no sirve el 4g!,0.0
ORD098705,ID0780910234,2019-06-23,Thompson,"[('iStream', 1), ('Olivia x460', 2), ('Thunder line', 1)]",4780.0,68.48,-37.8037588,144.95634130000005,25,3653.48,Winter,False,1.2844,great product simple easy to understand great value!!!!,1.0
ORD458042,ID2935371907,2019-03-05,Bakers,"[('Thunder line', 2), ('Universe Note', 2)]",11260.0,82.83,-37.8248384,144.99132849999995,0,11342.83,Autumn,True,1.6875,good service like it,1.0
ORD459984,ID1449308580,2019-10-07,Bakers,"[('Olivia x460', 2), ('Thunder line', 2)]",6810.0,76.75,-37.8171811,144.9887992,5,6546.25,Spring,False,0.9797,"double sim was a nice plus, other than that.... is a s8 it came with double sim tray, a very good plus, i bought it for the color and it was a good thing it had 2 sims. other than that the phone is.... a s8. you know where your $650 usd are.",1.0
ORD405612,ID0025635443,2019-10-27,Bakers,"[('Universe Note', 1), ('Alcon 10', 1), ('Thunder line', 1)]",14580.0,75.72,-37.8047948,144.99024540000005,0,14655.72,Spring,False,0.7263,good budget phone works good for a budget phone close to stock android.,
ORD290308,ID0579482274,2019-02-07,,"[('Olivia x460', 2), ('iStream', 2), ('pearTV', 2), ('Toshika 750', 1)]",19690.0,70.07,-37.8170411,144.9507927,0,19760.07,Summer,False,,needs to be smarter,1.0
ORD192975,ID0758616917,2019-08-30,Thompson,"[('Toshika 750', 1), ('iStream', 1), ('Thunder line', 2)]",8830.0,78.77,-37.8212573,144.9424304,15,7584.27,Winter,True,1.039,very impressed.  simple to use,
ORD445313,ID6167344361,2019-02-14,Nickolson,"[('Thunder line', 2), ('Olivia x460', 1), ('iAssist Line', 1)]",7810.0,71.77,-37.8157898,144.9693159,15,6710.27,Summer,True,0.313,"it didn't work the phone didn't work at all. it was heating up and could not hold charge, i returned it.",0.0
ORD205558,ID1492150945,2019-10-08,Thompson,"[('Alcon 10', 1), ('Universe Note', 1), ('Candle Inferno', 2), ('Toshika 750', 1)]",17580.0,100.84,-37.8150314,144.9528897,10,15922.84,Spring,True,0.5753,five stars great phone. thanks,1.0
ORD300417,ID4460254041,2019-05-28,Thompson,"[('Universe Note', 1), ('Candle Inferno', 1), ('Lucent 330S', 2)]",6340.0,67.61,-37.8025402,144.9456377,25,4822.61,Autumn,False,1.135,nice phone smaller than i wanted but a great phone does just what i needed it to do. great for keeping in touch nice phone. great family gift for your child.,1.0
ORD052895,ID0664378903,2019-08-24,Nickolson,"[('pearTV', 1), ('Universe Note', 2), ('Candle Inferno', 2)]",14070.0,63.11,-37.8204838,144.9661266,5,13429.61,Winter,False,0.3673,replenish the olivia replenish is an ok phone without the extra $10 a month but it will not go through a rinse cycle and survive.,1.0
ORD301981,ID0600744906,2019-10-17,Nickolson,"[('iStream', 2), ('pearTV', 2), ('Thunder line', 2), ('Lucent 330S', 2)]",19740.0,103.71,-37.8116636,144.9652288,25,14908.71,Spring,True,0.8601,gets the job done just dont like that they never told me there wasnt a flash ... gets the job done just dont like that they never told me there wasnt a flash but overall works like a champ,1.0
ORD428359,ID1982439994,2019-07-02,,"[('Lucent 330S', 2), ('Candle Inferno', 1), ('Universe Note', 1)]",6340.0,76.2,-37.8142944,145.0062345,25,4831.2,Winter,True,1.0794,the phone is beuatiful best pictures ive seen the only thing is the hotspot drains the nattery but that is on any phone this phone did not disappoint awsome phone,1.0
ORD066246,ID5587121107,2019-04-23,Thompson,"[('Alcon 10', 2), ('Candle Inferno', 1)]",18330.0,65.38,-37.818875,144.9567832,5,17478.88,Autumn,True,1.0984,"don't buy this item bought this in feb and it's now worthless. no damage, just quit working",
ORD415767,ID3085955038,2019-12-08,Nickolson,"[('iAssist Line', 1), ('Alcon 10', 1), ('pearTV', 2)]",23795.0,76.07,-37.8186918,144.9815676,5,22681.32,Summer,False,1.0567,great price quick and easy,1.0
ORD017132,ID0367849062,2019-04-16,Nickolson,"[('Toshika 750', 1), ('Candle Inferno', 1)]",4750.0,,-37.8008794,144.9650005,0,4832.87,Autumn,True,2.0122,"workes awesome in sweden fast delivery, workes awesome in sweden.",1.0
ORD005112,ID2318307717,2019-04-02,Nickolson,"[('iStream', 2), ('Lucent 330S', 2), ('Thunder line', 1)]",,67.37,-37.8109307,144.9767106,15,,Autumn,False,1.0603,awesome!! so far... awesome!!!,1.0
ORD405643,ID0214146325,2019-09-18,Nickolson,"[('Toshika 750', 1), ('Thunder line', 2), ('Alcon 10', 2), ('iStream', 1)]",26730.0,108.42,-37.8054264,144.9711044,10,24165.42,Spring,True,1.4722,great phone this is a awesome phone it's very nice looking and it's not to big. i'm using straighttalk at&t and it runs on lte great and with the android 7.0 update it performs awesome. coming from a alcon 5s this is much better.,1.0
ORD216362,ID4884445041,2019-07-25,Thompson,"[('pearTV', 1), ('Alcon 10', 1)]",15260.0,70.55,-37.8005394,144.9346418,25,11515.55,Winter,False,1.7375,i recommend 👍 perfect! i love it 😍😍😍,1.0
ORD056318,ID4418536077,2019-04-04,Thompson,"[('Candle Inferno', 2), ('Universe Note', 2)]",7760.0,83.41,-37.802642,144.9634102,10,7067.41,Autumn,True,1.82,great! got this phone for my dad. exactly what he needed. rugged and sturdy. works perfectly!,1.0
ORD183522,ID6167191165,2019-04-14,Nickolson,"[('Toshika 750', 1), ('iStream', 1), ('Alcon 10', 2)]",22370.0,65.37,-37.8161066,144.9640479,10,20198.37,Autumn,False,0.5576,has more than i'll ever need. bought this phone as a replacement for my s7. it has way more features than i'll ever use but that is why i like olivias over pear products. battery life lasts forever. it was worth it.,1.0
ORD225343,ID3804564096,2019-05-28,Bakers,"[('Toshika 750', 2), ('Olivia x460', 2), ('Universe Note', 1)]",14540.0,66.48,-37.8205164,144.9942283,25,10971.48,Autumn,True,1.1744,device not unlocked just got my note 9 in the mail today everything seemed to be in order but when i turned the phone on and started to set everything up the device told me that it is restricted. not unlocked like the seller claimed and i have no way to unlock it so i wasted my time and money with this phone,0.0
ORD371952,ID0575572022,2019-05-08,Nickolson,"[('Thunder line', 1), ('pearTV', 1)]",8490.0,66.72,-37.82385410000001,144.9793442,5,8132.22,Autumn,False,1.0413,great phone love this phone it is as advertised. very stylish and modern lopkong fast. enough for everyday use camera is way above avg. great value,1.0
ORD053542,ID6197211467,2019-01-16,Thompson,"[('Thunder line', 1), ('pearTV', 2)]",14800.0,,-37.8129576,144.933682,5,14136.78,Summer,False,1.1777,perfect phone i bought this phone in white a few months ago. my boyfriend liked it so much that i gave it to him. i ordered the blue one for me. we love them.,1.0
ORD307529,ID0127643363,2019-08-24,Thompson,"[('Toshika 750', 1), ('Thunder line', 2), ('iStream', 2)]",8980.0,75.89,-37.8095722,144.94438069999995,5,8606.89,Winter,True,0.4184,five stars good,1.0
ORD345130,ID0711334250,2019-02-23,,"[('Lucent 330S', 1), ('Universe Note', 2), ('iStream', 2), ('Alcon 10', 2)]",26330.0,83.59,-37.8063982,144.95906580000005,0,26413.59,Summer,True,,headphone missing headphone is not available inside box please advise,0.0
ORD318390,ID4305737096,2019-11-10,Bakers,"[('iStream', 2), ('Candle Inferno', 2)]",,107.64,-37.8134871,145.01236809999997,25,,Spring,True,1.5563,you get lower price from google store good.,1.0
ORD144200,ID1847879582,2019-03-28,Bakers,"[('iStream', 1), ('Toshika 750', 2), ('Alcon 10', 1), ('Thunder line', 2)]",22100.0,67.48,-37.81316870000001,145.0141586,5,21062.48,Autumn,False,1.7015,great hub,1.0
ORD189300,ID1594632471,2019-01-29,,"[('Universe Note', 2), ('pearTV', 1), ('Olivia x460', 2), ('Thunder line', 1)]",17840.0,73.58,-37.8205809,144.9791177,0,17913.58,Summer,False,0.8698,quiet good for the price. best present for parents. i bought this for my mom. she satisfied so much. thanks.,1.0
ORD048237,ID0628177290,2019-11-27,Thompson,"[('Lucent 330S', 1), ('Universe Note', 2), ('Olivia x460', 2)]",10580.0,70.24,-37.8113593,144.9474612,10,9592.24,Spring,False,0.1503,thunder line and related devices are the best thing to come in a long time.,1.0
ORD293709,ID0370469697,2019-03-27,Bakers,"[('Universe Note', 1), ('Alcon 10', 2), ('Candle Inferno', 1), ('iStream', 2)]",22080.0,83.57,-37.8184751,145.0151039,25,16643.57,Autumn,True,1.9862,"works i wanted a plain cell phone and this is it. i love it. it works fine, the battery has a decent life and the numbers are easy enough to see",1.0
ORD094644,ID6167266644,2019-09-06,Nickolson,"[('Alcon 10', 1), ('Universe Note', 2), ('iStream', 1)]",16000.0,105.99,-37.8085511,144.9632138,25,12105.99,Spring,True,1.2493,not bad bad speaker for sound,1.0
ORD210542,ID3967630097,2019-05-31,,"[('Thunder line', 2), ('Toshika 750', 2), ('iStream', 1), ('Alcon 10', 2)]",31050.0,64.27,-37.81858920000001,144.95329719999995,0,31114.27,Autumn,False,0.8566,"five stars amazing phone, totally better than the s7 normal. the edge rocks and is si much better in every aspect!!!",1.0
ORD174727,ID0401416147,2019-12-09,Thompson,"[('Universe Note', 1), ('Toshika 750', 1), ('iStream', 1)]",7920.0,94.78,-37.8080056,144.93626799999996,15,6826.78,Summer,True,1.0827,phone is very fast phone is working well,1.0
ORD285167,ID0302820292,2019-09-28,Bakers,"[('iAssist Line', 1), ('Olivia x460', 2), ('iStream', 2)]",4975.0,98.57,-37.81455820000001,144.9940228,15,4327.32,Spring,True,0.5189,"fast, good quality product fast, good quality product",
ORD188397,ID3743608239,2019-11-13,Thompson,"[('Universe Note', 1), ('Toshika 750', 1), ('iStream', 1), ('iAssist Line', 2)]",12370.0,102.72,-37.8219919,144.9497507,0,12472.72,Spring,True,1.0638,very happy so far i was leery because this was my first renewed phone purchase. this is only my second day of having the phone but so far so good. phone had no scratches and connected successfully with straight talk. it sure was nice to save $300 by going renewed vs new.,1.0
ORD273407,ID0067617094,2019-09-14,Thompson,"[('Toshika 750', 2), ('Alcon 10', 2), ('Candle Inferno', 1), ('iAssist Line', 2)]",31420.0,93.22,-37.79846679999999,144.92014740000005,10,28371.22,Spring,False,2.8473,awesome deal great phone for a awesome price!,1.0
ORD346359,ID0709951244,2019-08-24,Thompson,"[('Universe Note', 1), ('Olivia x460', 1)]",4675.0,50.39,-37.8127606,144.9349737,10,4257.89,Winter,False,1.0637,will phone work on all network it would not work on my phone plan,0.0
ORD122862,ID6202471439,2019-04-11,,"[('Olivia x460', 1), ('Candle Inferno', 1), ('Toshika 750', 1)]",5975.0,65.37,-37.8214333,144.9812586,25,4546.62,Autumn,True,,one star it is a phone. it works.,0.0
ORD057776,ID2187980362,2019-04-23,Nickolson,"[('iStream', 2), ('pearTV', 2), ('Alcon 10', 2)]",30820.0,65.34,-37.81350910000001,144.9656542,10,27803.34,Autumn,False,0.6618,the phone is great. the only bad thing is i can't enter ... the phone is great. the only bad thing is i can't enter a micro sd card for extra space because i love my music.,1.0
ORD202538,ID0250933659,2019-10-25,Bakers,"[('Lucent 330S', 1), ('Universe Note', 1)]",4680.0,106.64,-37.8216207,145.003319,0,4786.64,Spring,True,1.4766,nice phone. still learning to use it nice phone. still learning to use it. i have barely touched the surface on all it can do. i like it a lot.,1.0
ORD288455,ID4633573547,2019-01-22,Thompson,"[('iAssist Line', 2), ('Alcon 10', 2)]",22350.0,73.62,-37.8054343,144.94384430000005,25,16836.12,Summer,False,0.8543,"great product. sometimes iassist does not understand some commands for my inferno tv. all in all, this is a fabulous speaker.",1.0
ORD086145,ID0103293548,2019-10-22,Nickolson,"[('Universe Note', 2), ('Alcon 10', 1)]",15850.0,98.47,-37.81538320000001,144.96299419999997,15,13570.97,Spring,True,0.6784,"very good sell very good phone, good quality and usefully",1.0
ORD416913,ID0356085163,2019-09-11,Bakers,"[('Olivia x460', 1), ('Alcon 10', 2)]",19125.0,102.18,-37.8151162,145.00148230000005,25,14445.93,Spring,True,0.7918,i suggest this seller good used phone.,1.0
ORD326771,ID4733727848,2019-04-15,Thompson,"[('Toshika 750', 2), ('iStream', 1)]",8790.0,64.37,-37.8041756,144.9490823,0,8854.37,Autumn,False,0.9624,"good product, but the screen is easy to break even with a cover good product, but the screen is easy to break even with a cover",1.0
ORD344095,ID2885215940,2019-05-21,Nickolson,"[('Candle Inferno', 1), ('Universe Note', 1)]",3880.0,68.84,-37.805043100000006,144.9712845,15,3366.84,Autumn,False,1.5162,did the job thanks did the job thanks,1.0
ORD157680,ID0583064073,2019-09-16,Thompson,"[('pearTV', 1), ('Universe Note', 2)]",13210.0,111.25,-37.806898,144.9269769,15,11339.75,Spring,True,1.8803,love it! love it. not to small or big. looks cool! functions great! the 64 gb allows me to put a ton of songs on it.,1.0
ORD048163,ID0773059242,2019-04-27,Nickolson,"[('Alcon 10', 1), ('iAssist Line', 1), ('iStream', 2), ('Thunder line', 1)]",13655.0,65.56,-37.8113568,144.96943159999995,15,11672.31,Autumn,False,0.8058,"we really love our thunder line, we can get questions answered right away and play any music we can think of.",1.0
ORD206350,ID3144992705,2019-01-16,Bakers,"[('Olivia x460', 2), ('iStream', 1)]",2600.0,92.44,-37.81522020000001,144.9898946,15,2302.44,Summer,True,0.7473,four stars good mobile for price,1.0
ORD345008,ID0580024664,2019-05-09,Thompson,"[('iStream', 2), ('Toshika 750', 2)]",8940.0,67.78,-37.8035896,144.9387291,5,8560.78,Autumn,False,1.2492,"s4 love this phone. so many cool features. i was going back and forth between this and the alcon, so glad i got the s4!",1.0
ORD339061,ID0777831779,2019-12-25,Thompson,"[('Candle Inferno', 1), ('Alcon 10', 2), ('pearTV', 2)]",30950.0,99.56,-37.804139,144.95882780000005,10,27954.56,Summer,True,1.4043,i purchased it for my mother-in-law and she loves it it was easier for her to use and understand,1.0
ORD071875,ID0387152931,2019-04-22,,"[('Lucent 330S', 1), ('pearTV', 2), ('Toshika 750', 1), ('iStream', 1)]",18320.0,81.05,-37.805173,144.9450317,10,16569.05,Autumn,True,0.8539,speed is fine. sometimes flips too quick and keyboard very small speed is fine. sometimes flips too quick and keyboard very small. have to use a stylus. don,1.0
ORD283985,ID0708715079,2019-01-21,Thompson,"[('Toshika 750', 1), ('pearTV', 1)]",10630.0,78.79,-37.8071908,144.9578618,10,9645.79,Summer,True,1.1285,this item was falsely advertise. in item description it ... this item was falsely advertise. in item description it says that this is a 16gb memory and 2 gb of ram when i got the phone it is only 8gb 1.5gb ram,0.0
ORD204619,ID0291210708,2019-07-24,Nickolson,"[('Thunder line', 1), ('iAssist Line', 1)]",4405.0,67.72,-37.8060403,144.9652396,15,3811.97,Winter,False,1.4481,five stars excellent! just what i was looking for.,1.0
ORD433988,ID4072555805,2019-03-22,Bakers,"[('Universe Note', 1), ('Candle Inferno', 2)]",4310.0,66.55,-37.8161984,145.00739919999995,10,3945.55,Autumn,False,1.2734,terrific,1.0
ORD273375,ID1224869055,2019-10-22,Thompson,"[('iStream', 2), ('Universe Note', 2), ('Alcon 10', 2)]",25100.0,,-37.8129196,144.9405217,25,18898.77,Spring,False,0.5764,pic quality is meh twas a gift for hubby. he seems satisfied but pic quality is meh,1.0
ORD492359,ID4518401168,2019-09-13,Thompson,"[('Universe Note', 2), ('Candle Inferno', 2)]",7760.0,60.01,-37.8073281,144.94941169999996,25,5880.01,Spring,False,0.6297,"don't buy from this seller. this product is falsely labeled as unlocked, it's been 4 weeks since i informed that the phone was still locked and all i get are excuses. plus, the phone came in a really bad condition, so many scratches you can see them very clearly.",0.0
ORD381323,ID1463620502,2019-07-14,Bakers,"[('Olivia x460', 2), ('Toshika 750', 2)]",11090.0,80.48,-37.8190572,145.0038094,10,10061.48,Winter,True,1.2595,"todo ok el teléfono 9.5/10 todo bien, me sirve perfecto en ecuador",1.0
ORD463502,ID1463620841,2019-11-12,Bakers,"[('Toshika 750', 2), ('Thunder line', 1), ('iAssist Line', 2), ('iStream', 1)]",15420.0,104.17,-37.8167697,145.0071835,10,13982.17,Spring,True,1.2935,good phone for senior good phone,1.0
ORD420606,ID0702451456,2019-10-24,Thompson,"[('Candle Inferno', 1), ('Olivia x460', 1)]",1655.0,87.64,-37.80473660000001,144.9460673,0,1742.64,Spring,True,0.8879,"phone says lost or stolen!!!! i just received this phone. went in to activate it, and it was lost or stolen!!! waiting to hear back from the seller!",0.0
ORD217112,ID3481124176,2019-03-22,Nickolson,"[('Olivia x460', 2), ('Toshika 750', 2), ('Candle Inferno', 2), ('Universe Note', 1)]",15400.0,62.02,-37.8178761,144.9673113,15,13152.02,Autumn,False,0.2126,good works perfect & quick shipping,1.0
ORD343566,ID0777700831,2019-12-04,,"[('Olivia x460', 1), ('iAssist Line', 1), ('Candle Inferno', 1)]",3880.0,76.24,-37.8059572,144.9560611,15,3374.24,Summer,False,1.0883,"xp lumia 900 the quality of the sound is not the best, because it's too slowly, but for the rest is very good.",1.0
ORD421865,ID0587653339,2019-07-09,Nickolson,"[('pearTV', 2), ('iStream', 1), ('Toshika 750', 2), ('iAssist Line', 1)]",23635.0,54.47,-37.825851,144.9579378,25,17780.72,Winter,False,1.302,"lucent g phone not that happy with the quality of reception of this phone even in most common areas... with the same provider, other phones work fine in that area.... so, signal reception is very poor for some reason..",0.0
ORD059736,ID0113535163,2019-01-08,Nickolson,"[('Candle Inferno', 1), ('Thunder line', 2), ('Lucent 330S', 1), ('Alcon 10', 1)]",14970.0,69.07,-37.81729650000001,144.96416680000004,5,14290.57,Summer,False,0.495,got to say i am pleased so far very true to description. got to say i am pleased so far.,1.0
ORD439799,ID0247533245,2019-11-22,Thompson,"[('Universe Note', 2), ('Candle Inferno', 1)]",,84.73,-37.816592,144.9497232,25,,Spring,True,0.4948,phone would not power on cellphone worked for two weeks. after two weeks of use te instrument shut down and would not power on again. i tried taking it to the repair shop where they refuse to attempt to fix it. i think is is unfair and unreasonable that for a refurbished item you would grant only 30 days to return.,0.0
ORD311767,ID0250480593,2019-03-20,Bakers,"[('Olivia x460', 2), ('iAssist Line', 2), ('Toshika 750', 2)]",15540.0,64.38,-37.8117701,145.00503390000003,0,15604.38,Autumn,False,0.8844,"great item perfect condition, came with a charger, had a verizon sim card in it, and put my straight talk sim card in with no problem, my number was transferred and my phone is available to use.",
ORD261399,ID3146808103,2019-10-23,Bakers,"[('iStream', 1), ('Candle Inferno', 1), ('Thunder line', 2), ('Lucent 330S', 2)]",7400.0,,-37.8099641,144.9902573,5,7088.56,Spring,False,0.4375,"i have been using this phone for about 2 months ... i have been using this phone for about 2 months now, i have never dropped it or damaged it in any way. now the back camera doesn't work.",0.0
ORD167829,ID0052504557,2019-05-16,Thompson,"[('Thunder line', 1), ('Candle Inferno', 2), ('Olivia x460', 2), ('iStream', 1)]",5640.0,66.81,-37.8050581,144.9343681,5,5424.81,Autumn,True,1.4022,"irreparably broken charging port that only got worse with time at first it charged fine, but slowly, the port got worse, and now its impossible to charge (its dead, and every time it starts to charge at all it vibrates, causing it to stop charging) also, the screen was ""burnt"" when received.",0.0
ORD067407,ID4735836862,2019-05-01,Thompson,"[('Alcon 10', 2), ('Toshika 750', 1), ('Universe Note', 2)]",29120.0,80.31,-37.8035011,144.94997519999995,25,21920.31,Autumn,True,1.0525,i loved it. it came with a set of olivia ... i loved it. it came with a set of olivia head phones and charger with a dock. it shipped rather fast and showed up faster than expected. a great place to buy a replacement phone. phone functionality is working as intended with no noticeable issues.,1.0
ORD239177,ID0128882501,2019-08-23,Bakers,"[('Alcon 10', 2), ('Candle Inferno', 1)]",18330.0,63.37,-37.800973,144.9974642,10,16560.37,Winter,True,1.0234,defective. worked long enough to set up all of my personal information. phone stopped working shortly after i had set it up. screen remained black even though the back and navigation buttons turn on. flashes white for less than a second whenever i attempt to restart it. defective. returning immediately.,0.0
